:TYPE,:START_ID,:END_ID,publication_year:int,pmid:int,hdac6:boolean,autophagy:boolean,anatabine:boolean,evidence:string,document:string,pmc:string,citation:string,annotation:string,tau:boolean
DIRECTLY_DECREASES,3346,3088,2019,30962309,False,False,False,Overexpression of miR-9-5p inhibits NLRP3 inflammasome priming in atherosclerosis inflammation models using human THP-1–derived macrophages and primary peripheral blood monocytes (72),#69:46,,"{""full_journal_name"": ""Journal of immunology (Baltimore, Md. : 1950)"", ""pub_date"": ""2019-12-27"", ""ref"": ""30962309"", ""pub_year"": 2019, ""last_author"": ""Zettl UK"", ""type"": ""PubMed"", ""author_list"": [""Boxberger N"", ""Hecker M"", ""Zettl UK""], ""title"": ""Dysregulation of Inflammasome Priming and Activation by MicroRNAs in Human Immune-Mediated Diseases."", ""doi"": ""10.4049/jimmunol.1801416""}","{""Cell"": [""macrophage"", ""peripheral blood mononuclear cell""], ""CellLine"": [""THP-1""], ""Confidence"": [""High""], ""MeSHDisease"": [""Atherosclerosis""], ""Species"": [""9606""], ""mesh"": [""Autoimmune Diseases"", ""Caspase 1"", ""Caspase 8"", ""Humans"", ""Inflammasomes"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""Receptors, Interleukin"", ""Signal Transduction"", ""Toll-Like Receptors""], ""substances"": [""Inflammasomes"", ""MIRN155 microRNA, human"", ""MIRN223 microRNA, human"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""NLRP3 protein, human"", ""Receptors, Interleukin"", ""Toll-Like Receptors"", ""CASP8 protein, human"", ""Caspase 8"", ""Caspase 1""]}",False
DIRECTLY_DECREASES,14202,7180,2017,27956442,False,False,False,"If the relapse is of moderate functional severity or worse, then high- dose methylprednisolone therapy should be considered, at a dose of 500–1,000 mg per day for 3–5 days as per local guidelines.",#72:27,PMC6329568,"{""full_journal_name"": ""Clinical medicine (London, England)"", ""pub_date"": ""2017-02-24"", ""ref"": ""27956442"", ""pub_year"": 2017, ""last_author"": ""Chataway J"", ""type"": ""PubMed"", ""author_list"": [""Doshi A"", ""Chataway J""], ""title"": ""Multiple sclerosis, a treatable disease.""}","{""Confidence"": [""High""], ""mesh"": [""Humans"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,14467,5394,2017,27794524,False,False,False,"Laquinimod, an emerging oral medication for multiple sclerosis (see below) with significant CNS impact, reduces astrocyte activation (Bruck et al., 2012), and inhibits microglial activation in human brain cell cultures.",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""MeSHAnatomy"": [""Brain""], ""Species"": [""9606""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,15000,11853,2017,27794524,False,False,False,"In multiple sclerosis, activated microglia damage oligodendrocytes through different mechanisms including: secretion of pro-inflammatory cytokines such as IL-1, IL-6, TNF-alpha, and IFN-gamma, phagocytic activity, and presentation of antigens via MHC Class II to CD4+ T cells (Correale, 2014).",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,44519,2413,2017,27794524,False,False,False,"LINGO1, a CNS-specific membrane glycoprotein that suppresses oligodendrocyte differentiation and myelination, is possibly involved in failure of remyelination and axonal repair in multiple sclerosis (Yong, 2009); blockade of this protein may therefore be effective in promoting remyelination in a clinical setting.",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,6776,30128,2013,23737518,False,False,False,"Small molecules in the diaminothiazole class are potent Tau kinase inhibitors that target CDK5 and GSK3β. Lead compounds from the series have IC50 values toward CDK5/p25 and GSK3β in the low nanomolar range and no observed toxicity in the therapeutic dose range. Neuronal protective effects and decreased PHF-1 immunoreactivity were observed in two animal models, 3×Tg-AD and CK-p25. Treatment nearly eliminated Sarkosyl-insoluble Tau with the most prominent effect on the phosphorylation at Ser-404. Treatment also induced the recovery of memory in a fear conditioning assay.",#60:23,PMC3724657,"{""full_journal_name"": ""The Journal of biological chemistry"", ""pub_date"": ""2013-11-04"", ""ref"": ""23737518"", ""pub_year"": 2013, ""last_author"": ""Kosik KS"", ""type"": ""PubMed"", ""author_list"": [""Zhang X"", ""Hernandez I"", ""Rei D"", ""Mair W"", ""Laha JK"", ""Cornwell ME"", ""Cuny GD"", ""Tsai LH"", ""Steen JA"", ""Kosik KS""], ""title"": ""Diaminothiazoles modify Tau phosphorylation and improve the tauopathy in mouse models."", ""doi"": ""10.1074/jbc.M112.436402""}","{""Confidence"": [""Medium""], ""Half_life"": [""29 min""], ""IC50"": [""62 nM""], ""Species"": [""10116""], ""mesh"": [""Alzheimer Disease"", ""Amyloid beta-Peptides"", ""Animals"", ""Blotting, Western"", ""Cyclin-Dependent Kinase 5"", ""Diamines"", ""Disease Models, Animal"", ""Glycogen Synthase Kinase 3"", ""Glycogen Synthase Kinase 3 beta"", ""Humans"", ""Injections, Intraperitoneal"", ""Injections, Intraventricular"", ""Injections, Subcutaneous"", ""Learning"", ""Male"", ""Memory"", ""Mice"", ""Mice, Transgenic"", ""Neuroprotective Agents"", ""Phosphorylation"", ""Presenilin-1"", ""Protein Kinase Inhibitors"", ""Tauopathies"", ""Thiazoles"", ""Treatment Outcome"", ""tau Proteins""], ""substances"": [""Amyloid beta-Peptides"", ""Diamines"", ""Neuroprotective Agents"", ""Presenilin-1"", ""Protein Kinase Inhibitors"", ""Thiazoles"", ""tau Proteins"", ""Cyclin-Dependent Kinase 5"", ""GSK3B protein, human"", ""Glycogen Synthase Kinase 3 beta"", ""Gsk3b protein, mouse"", ""Glycogen Synthase Kinase 3""]}",False
DIRECTLY_DECREASES,44519,5118,2017,27794524,False,False,False,"LINGO1, a CNS-specific membrane glycoprotein that suppresses oligodendrocyte differentiation and myelination, is possibly involved in failure of remyelination and axonal repair in multiple sclerosis (Yong, 2009); blockade of this protein may therefore be effective in promoting remyelination in a clinical setting.",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Confidence"": [""High""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,1385,25138,2017,28669544,False,False,False,"The decrease in PSD95 was significant despite no changes in MAP2 levels, indicative of a selective synapse loss rather than general neuronal death (Figures 4A and 4E).",#69:50,PMC5519492,"{""full_journal_name"": ""Neuron"", ""pub_date"": ""2017-09-14"", ""ref"": ""28669544"", ""pub_year"": 2017, ""last_author"": ""Rajendran L"", ""type"": ""PubMed"", ""author_list"": [""Paolicelli RC"", ""Jawaid A"", ""Henstridge CM"", ""Valeri A"", ""Merlini M"", ""Robinson JL"", ""Lee EB"", ""Rose J"", ""Appel S"", ""Lee VM"", ""Trojanowski JQ"", ""Spires-Jones T"", ""Schulz PE"", ""Rajendran L""], ""title"": ""TDP-43 Depletion in Microglia Promotes Amyloid Clearance but Also Induces Synapse Loss."", ""doi"": ""10.1016/j.neuron.2017.05.037""}","{""Confidence"": [""High""], ""mesh"": [""Amyloid"", ""Amyotrophic Lateral Sclerosis"", ""Animals"", ""Brain"", ""Cognition"", ""DNA-Binding Proteins"", ""Mice, Transgenic"", ""Microglia"", ""Synapses""], ""substances"": [""Amyloid"", ""DNA-Binding Proteins"", ""TDP-43 protein, mouse""]}",False
DIRECTLY_DECREASES,2137,14283,2014,24227736,False,False,False,"The increased DHE staining of microglia having phagocytozed neural debris after knockdown of Siglec-E was abrogated by addition of SOD1 or the radical scavenger Trolox, a vitamin E derivate that is known to scavenge radicals (Fig. 2D).",#57:0,PMC3828472,"{""full_journal_name"": ""The Journal of neuroscience : the official journal of the Society for Neuroscience"", ""pub_date"": ""2014-01-06"", ""ref"": ""24227736"", ""pub_year"": 2014, ""last_author"": ""Neumann H"", ""type"": ""PubMed"", ""author_list"": [""Claude J"", ""Linnartz-Gerlach B"", ""Kudin AP"", ""Kunz WS"", ""Neumann H""], ""title"": ""Microglial CD33-related Siglec-E inhibits neurotoxicity by preventing the phagocytosis-associated oxidative burst."", ""doi"": ""10.1523/JNEUROSCI.2211-13.2013""}","{""ChallengeType"": [""neural debris""], ""PublicationType"": [""Research""], ""Section"": [""Results""], ""Species"": [""10090""], ""mesh"": [""Animals"", ""Antigens, CD"", ""Antigens, Differentiation, B-Lymphocyte"", ""Cells, Cultured"", ""Coculture Techniques"", ""Female"", ""Male"", ""Mice"", ""Mice, Inbred C57BL"", ""Microglia"", ""Neurons"", ""Neuroprotective Agents"", ""Phagocytosis"", ""Protein Binding"", ""Respiratory Burst"", ""Sialic Acid Binding Ig-like Lectin 3""], ""substances"": [""Antigens, CD"", ""Antigens, Differentiation, B-Lymphocyte"", ""Cd33 protein, mouse"", ""Neuroprotective Agents"", ""Sialic Acid Binding Ig-like Lectin 3"", ""Siglece protein, mouse""]}",False
DIRECTLY_DECREASES,40413,11853,2017,27794524,False,False,False,"In multiple sclerosis, activated microglia damage oligodendrocytes through different mechanisms including: secretion of pro-inflammatory cytokines such as IL-1, IL-6, TNF-alpha, and IFN-gamma, phagocytic activity, and presentation of antigens via MHC Class II to CD4+ T cells (Correale, 2014).",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Confidence"": [""High""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,3506,41145,2019,29334120,False,False,False,"We recently found that overexpression of TDP-43 enhances tau exon 10 inclusion and tau mRNA instability. Overexpression of PP1α and PP1γ, but not PP1β, suppressed TDP-43 phosphorylation at Ser403/404 and Ser409/410 and TDP-43-induced tau exon 10 inclusion.",#60:23,,"{""full_journal_name"": ""FEBS letters"", ""pub_date"": ""2019-01-07"", ""ref"": ""29334120"", ""pub_year"": 2019, ""last_author"": ""Liu F"", ""type"": ""PubMed"", ""author_list"": [""Gu J"", ""Wang W"", ""Miao S"", ""Chen F"", ""Wu F"", ""Hu W"", ""Iqbal K"", ""Gong CX"", ""Liu F""], ""title"": ""Protein Phosphatase 1 dephosphorylates TDP-43 and suppresses its function in tau exon 10 inclusion."", ""doi"": ""10.1002/1873-3468.12976""}","{""Confidence"": [""High""], ""mesh"": [""Alternative Splicing"", ""DNA-Binding Proteins"", ""Exons"", ""HEK293 Cells"", ""HeLa Cells"", ""Humans"", ""Marine Toxins"", ""Okadaic Acid"", ""Oxazoles"", ""Phosphorylation"", ""Protein Phosphatase 1"", ""Protein Phosphatase 2"", ""Serine"", ""Up-Regulation"", ""tau Proteins""], ""substances"": [""DNA-Binding Proteins"", ""Marine Toxins"", ""Oxazoles"", ""TARDBP protein, human"", ""tau Proteins"", ""Okadaic Acid"", ""Serine"", ""calyculin A"", ""Protein Phosphatase 1"", ""Protein Phosphatase 2""]}",False
DIRECTLY_DECREASES,24441,3778,2013,23533697,False,False,False,"In turn, evidence suggests that once activated, caspases may cleave critical cellular proteins in AD including APP, actin, fodrin, glial acidic fibrillary protein, beclin-1, and tau [28, 31–35].",#57:0,PMC3606781,"{""full_journal_name"": ""Oxidative medicine and cellular longevity"", ""pub_date"": ""2013-08-20"", ""ref"": ""23533697"", ""pub_year"": 2013, ""last_author"": ""Rohn TT"", ""type"": ""PubMed"", ""author_list"": [""Rohn TT""], ""title"": ""The triggering receptor expressed on myeloid cells 2: \""TREM-ming\"" the inflammatory component associated with Alzheimer's disease."", ""doi"": ""10.1155/2013/860959""}","{""Section"": [""3. Mechanisms of Neurodegeneration in AD""], ""mesh"": [""Alzheimer Disease"", ""Cytokines"", ""Humans"", ""Inflammation"", ""Membrane Glycoproteins"", ""Microglia"", ""Oxidative Stress"", ""Plaque, Amyloid"", ""Reactive Oxygen Species"", ""Receptors, Immunologic""], ""substances"": [""Cytokines"", ""Membrane Glycoproteins"", ""Reactive Oxygen Species"", ""Receptors, Immunologic"", ""TREM2 protein, human""]}",False
DIRECTLY_DECREASES,10636,39430,2013,22615186,False,False,False,"On ligand binding, ITIM‐signaling receptors recruit SH2 domain‐containing inositol 5′‐phosphatase (SHIP) and SH2 domain‐containing tyrosine phosphatases (SHP1 and SHP2) which in turn can terminate the function of various signaling pathways by the dephosphorylation of signaling intermediates (Fig. 1; Cao et al.,2009; Crocker et al.,2007; Flannagan et al.,2011; Linnartz et al.,2010; Lowell,2011; Salminen and Kaarniranta,2009).",#57:0,,"{""full_journal_name"": ""Glia"", ""pub_date"": ""2013-09-04"", ""ref"": ""22615186"", ""pub_year"": 2013, ""last_author"": ""Neumann H"", ""type"": ""PubMed"", ""author_list"": [""Linnartz B"", ""Neumann H""], ""title"": ""Microglial activatory (immunoreceptor tyrosine-based activation motif)- and inhibitory (immunoreceptor tyrosine-based inhibition motif)-signaling receptors for recognition of the neuronal glycocalyx."", ""doi"": ""10.1002/glia.22359""}","{""PublicationType"": [""Review""], ""Section"": [""ITAM SIGNALING FOR PHAGOCYTOSIS""], ""mesh"": [""Animals"", ""Glycocalyx"", ""Humans"", ""Immunoreceptor Tyrosine-Based Activation Motif"", ""Immunoreceptor Tyrosine-Based Inhibition Motif"", ""Microglia"", ""Neurons"", ""Signal Transduction""]}",False
DIRECTLY_DECREASES,287,44143,2013,23758787,False,False,False,"Upon IL-1 stimulation, TRAF6 undergoes deglutathionylation catalyzed by glutaredoxin-1 (GRX-1), a process that is essential for TRAF6 auto- ubiquitination and subsequent NF-κB activation [239].",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in cytokine receptor signaling""]}",False
DIRECTLY_DECREASES,18634,7753,2013,23758787,False,False,False,"DUBA specifically targets and de-conjugates the K63-linked polyubiquitin chains from TRAF3, resulting in TBK1-IKKϵ dissociation from TRAF3 and inhibition of type I IFN production induced by TLRs and RLRs [128,185,216].",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in cytokine receptor signaling""], ""SignalingPathway"": [""RLR"", ""TLR""]}",False
DIRECTLY_DECREASES,4221,32340,2010,20007471,False,False,False,"Using screening approaches in primary neurons, we identified brain- derived neurotrophic factor (BDNF) as a major inducer of Sorla that activates receptor gene transcription through the ERK (extracellular regulated kinase) pathway.These findings demonstrate that the beneficial effects ascribed to BDNF in APP metabolism act through induction of Sorla that encodes a negative regulator of neuronal APP processing",#59:5,PMC6666105,"{""full_journal_name"": ""The Journal of neuroscience : the official journal of the Society for Neuroscience"", ""pub_date"": ""2010-01-19"", ""ref"": ""20007471"", ""pub_year"": 2010, ""last_author"": ""Willnow TE"", ""type"": ""PubMed"", ""author_list"": [""Rohe M"", ""Synowitz M"", ""Glass R"", ""Paul SM"", ""Nykjaer A"", ""Willnow TE""], ""title"": ""Brain-derived neurotrophic factor reduces amyloidogenic processing through control of SORLA gene expression."", ""doi"": ""10.1523/JNEUROSCI.3960-09.2009""}","{""Subgraph"": [""MAPK-ERK subgraph"", ""Non-amyloidogenic subgraph""], ""mesh"": [""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Animals"", ""Animals, Newborn"", ""Brain"", ""Brain-Derived Neurotrophic Factor"", ""Cells, Cultured"", ""Cerebral Cortex"", ""Disease Models, Animal"", ""Extracellular Signal-Regulated MAP Kinases"", ""Gene Expression Regulation"", ""Humans"", ""Huntington Disease"", ""MAP Kinase Signaling System"", ""Membrane Transport Proteins"", ""Mice"", ""Mice, Knockout"", ""Neurons"", ""RNA, Messenger"", ""Receptor, trkB"", ""Receptors, LDL""], ""substances"": [""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Brain-Derived Neurotrophic Factor"", ""Membrane Transport Proteins"", ""RNA, Messenger"", ""Receptors, LDL"", ""Sorl1 protein, mouse"", ""Receptor, trkB"", ""Extracellular Signal-Regulated MAP Kinases"", ""Amyloid Precursor Protein Secretases""]}",False
