:ID,:LABEL,namespace:string,species:float,reactome_pathways:string,label:string,pure:boolean,chebi:float,bel:string,name:string,involved_genes:string,uniprot:string,reactome:string,hgnc:string
3469,Protein,HGNC,9606.0,,Microtubule-associated protein tau,,,"p(HGNC:""MAPT"",loc(GO:""dendrite terminus""),pmod(CONSO:""misfolded""))",MAPT,MAPT,P10636,,1563X6540
3470,Protein,HGNC,9606.0,G alpha (i) signalling events;Peptide ligand-binding receptors,Type-2 angiotensin II receptor,False,,"p(HGNC:""AGTR2"")",AGTR2,AGTR2,P50052,#1770:11344;#1783:3354,1561X5455
3471,Protein,MGI,10090.0,,Dual specificity mitogen-activated protein kinase kinase 4,,,"p(MGI:""Map2k4"",pmod(Ph))",Map2k4,Map2k4,P47809,,
3472,Protein,MGI,10090.0,,Transcription factor SPT20 homolog,False,,"p(MGI:""Supt20"")",Supt20,Supt20,Q7TT00,,
3473,Protein,CONSO,,,,False,,"p(CONSO:""Tau isoform F (441 aa)"")",Tau isoform F (441 aa),Tau isoform F (441 aa),,,
3474,Protein,HGNC,9606.0,,Protein max,,,"p(HGNC:""MAX"",pmod(Ph))",MAX,MAX,P61244,,1572X6544
3475,Protein,RGD,10116.0,,,False,,"p(RGD:""Ep300"")",Ep300,Ep300,,,
3476,Protein,MGI,10090.0,G alpha (i) signalling events;G alpha (q) signalling events;Peptide ligand-binding receptors,Pro-MCH,False,,"p(MGI:""Pmch"")",Pmch,Pmch,P56942,,
3477,Protein,RGD,10116.0,,Calmodulin-like protein 3,False,,"p(RGD:""Calml3"")",Calml3,Calml3,Q5U206,,
3478,Protein,MGI,10090.0,,Ryanodine receptor 2,,,"p(MGI:""Ryr2"",pmod(Ph))",Ryr2,Ryr2,E9Q401,,
3479,Protein,MGI,10090.0,VEGFR2 mediated vascular permeability;Adherens junctions interactions;Regulation of CDH11 function,Catenin delta-1,False,,"p(MGI:""Ctnnd1"")",Ctnnd1,Ctnnd1,P30999,,
3480,Protein,HGNC,9606.0,Regulation of pyruvate dehydrogenase (PDH) complex;Glyoxylate metabolism and glycine degradation;Signaling by Retinoic Acid;Pyruvate metabolism,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",False,,"p(HGNC:""PDHB"")",PDHB,PDHB,P11177,#1784:9466;#1774:2629;#1771:14217;#1774:16304,1575X6981
3481,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr774"")",Olfr774,Olfr774,,,
3482,Protein,MGI,10090.0,,Elongation factor 2,,,"p(MGI:""Eef2"",pmod(Ph))",Eef2,Eef2,P58252,,
3483,Protein,HGNC,9606.0,,Neurofilament heavy polypeptide,False,,"p(HGNC:""NEFH"")",NEFH,NEFH,P12036,,1566X6818
3484,Protein,HGNC,9606.0,Intrinsic Pathway of Fibrin Clot Formation;Defective F9 activation,Coagulation factor XI,False,,"p(HGNC:""F11"")",F11,F11,P03951,#1780:18101,1566X5939
3485,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr57"")",Olfr57,Olfr57,,,
3486,Protein,HGNC,9606.0,Uptake of dietary cobalamins into enterocytes;Activation of Matrix Metalloproteinases,Serine protease 1,False,,"p(HGNC:""PRSS1"")",PRSS1,PRSS1,P07477,#1774:10545;#1780:17382,1576X7094
3487,Protein,HGNC,9606.0,"G beta:gamma signalling through PI3Kgamma;Prostacyclin signalling through prostacyclin receptor;Glucagon signaling in metabolic regulation;Glucagon-like Peptide-1 (GLP1) regulates insulin secretion;ADP signalling through P2Y purinoceptor 12;Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding;G alpha (z) signalling events;ADORA2B mediated anti-inflammatory cytokines production;Adrenaline,noradrenaline inhibits insulin secretion;G alpha (s) signalling events;G alpha (i) signalling events;G-protein activation;Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1);Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits;Activation of G protein gated Potassium channels;G alpha (12/13) signalling events;Thromboxane signalling through TP receptor;Presynaptic function of Kainate receptors;G alpha (q) signalling events;Glucagon-type ligand receptors;Thrombin signalling through proteinase activated receptors (PARs);Olfactory Signaling Pathway;Sensory perception of sweet, bitter, and umami (glutamate) taste;G beta:gamma signalling through BTK;Activation of the phototransduction cascade;G beta:gamma signalling through PLC beta;G beta:gamma signalling through CDC42;Ca2+ pathway;ADP signalling through P2Y purinoceptor 1;GPER1 signaling;Vasopressin regulates renal water homeostasis via Aquaporins;Extra-nuclear estrogen signaling;Inactivation, recovery and regulation of the phototransduction cascade",Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,False,,"p(HGNC:""GNB1"")",GNB1,GNB1,P62873,#1773:6020;#1774:5732;#1770:11922;#1773:16672;#1776:8323;#1781:17967;#1784:837;#1774:11274;#1784:3932;#1779:13073;#1772:6236;#1783:7171;#1778:1989;#1784:6883;#1775:13721;#1771:334;#1778:5084;#1783:12425;#1782:1269;#1771:6380;#1781:1485;#1783:17607;#1776:2421;#1784:14872;#1770:9259;#1771:3285;#1780:12857;#1782:9978;#1781:4436;#1777:8107;#1781:7531;#1773:14009;#1780:15520;#1777:10770;#1773:8827;#1772:16816,1563X6064
3488,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr348"")",Olfr348,Olfr348,,,
3489,Protein,HGNC,9606.0,Stabilization of p53;Regulation of TP53 Activity through Methylation;Regulation of TP53 Activity through Phosphorylation;Oxidative Stress Induced Senescence;Ub-specific processing proteases;Regulation of TP53 Degradation;Oncogene Induced Senescence,Protein Mdm4,False,,"p(HGNC:""MDM4"")",MDM4,MDM4,O15151,#1771:16371;#1776:4783;#1773:16083;#1772:13636;#1771:5647;#1784:11620;#1769:33,1573X6551
3490,Protein,HGNC,9606.0,G alpha (i) signalling events;Interleukin-10 signaling;Chemokine receptors bind chemokines,C-C motif chemokine 19,False,,"p(HGNC:""CCL19"")",CCL19,CCL19,Q99731,#1774:9350;#1780:16187;#1779:13812,1569X5645
3491,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr148"")",Olfr148,Olfr148,,,
3492,Protein,MGI,10090.0,RND1 GTPase cycle;HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,Stress-induced-phosphoprotein 1,False,,"p(MGI:""Stip1"")",Stip1,Stip1,Q60864,,
3493,Protein,HGNC,9606.0,,Microtubule-associated protein tau,,,"p(HGNC:""MAPT"",pmod(Ph,S))",MAPT,MAPT,P10636,,1563X6540
3494,Protein,HGNC,9606.0,Common Pathway of Fibrin Clot Formation;G alpha (q) signalling events;Thrombin signalling through proteinase activated receptors (PARs);Peptide ligand-binding receptors,Proteinase-activated receptor 1,False,,"p(HGNC:""F2R"")",F2R,F2R,P25116,#1784:17889;#1776:16594;#1777:8605;#1781:5006;#1773:11844,1567X5938
3495,Protein,MGI,10090.0,TBC/RABGAPs;RAB geranylgeranylation;RAB GEFs exchange GTP for GDP on RABs,Ras-related protein Rab-7b,False,,"p(MGI:""Rab7b"")",Rab7b,Rab7b,Q8VEA8,,
3496,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr1265"")",Olfr1265,Olfr1265,,,
3497,Protein,HGNC,9606.0,"Unblocking of NMDA receptors, glutamate binding and activation;Synaptic adhesion-like molecules;Ras activation upon Ca2+ influx through NMDA receptor;EPHB-mediated forward signaling;Long-term potentiation;Negative regulation of NMDA receptor-mediated neuronal transmission;Neurexins and neuroligins;RAF/MAP kinase cascade;Assembly and cell surface presentation of NMDA receptors","Glutamate receptor ionotropic, NMDA 1",False,,"p(HGNC:""GRIN1"")",GRIN1,GRIN1,Q05586,#1770:18186;#1783:8181;#1772:12644;#1779:6094;#1772:1344;#1783:2207;#1770:12932;#1771:10197;#1780:2855;#1773:15019;#1783:10844;#1773:17682,1566X6089
3498,Protein,HGNC,9606.0,Expression and translocation of olfactory receptors,Olfactory receptor 5D18,False,,"p(HGNC:""OR5D18"")",OR5D18,OR5D18,Q8NGL1,#1779:6181,1566X6907
3499,Protein,HGNC,9606.0,tRNA modification in the nucleus and cytosol,Cytoplasmic tRNA 2-thiolation protein 1,False,,"p(HGNC:""CTU1"")",CTU1,CTU1,Q7Z7A3,#1770:421,1561X5777
3500,Protein,RGD,10116.0,,Cathepsin G,False,,"p(RGD:""Ctsg"")",Ctsg,Ctsg,P17977,,
3501,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr1046"")",Olfr1046,Olfr1046,,,
3502,Protein,HGNC,9606.0,"Synthesis of PC;Neurotransmitter clearance;Aspirin ADME;Synthesis, secretion, and deacylation of Ghrelin",Cholinesterase,False,,"p(HGNC:""BCHE"")",BCHE,BCHE,P06276,#1773:17814;#1781:8673;#1773:7378,1573X5554
3503,Protein,HGNC,9606.0,Expression and translocation of olfactory receptors,Olfactory receptor 2G3,False,,"p(HGNC:""OR2G3"")",OR2G3,OR2G3,Q8NGZ4,#1769:15754,1576X6888
3504,Protein,MGI,10090.0,EML4 and NUDC in mitotic spindle formation;Carboxyterminal post-translational modifications of tubulin;COPI-dependent Golgi-to-ER retrograde traffic;Aggrephagy;Separation of Sister Chromatids;Platelet degranulation;Recruitment of NuMA to mitotic centrosomes;RHO GTPases activate IQGAPs;Cilium Assembly;AURKA Activation by TPX2;Recruitment of mitotic centrosome proteins and complexes;The role of GTSE1 in G2/M progression after G2 checkpoint;Sealing of the nuclear envelope (NE) by ESCRT-III;Hedgehog 'off' state;Anchoring of the basal body to the plasma membrane;Resolution of Sister Chromatid Cohesion;Mitotic Prometaphase;HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand;Recycling pathway of L1;RHO GTPases Activate Formins;Kinesins;Regulation of PLK1 Activity at G2/M Transition;COPI-independent Golgi-to-ER retrograde traffic;Intraflagellar transport;MHC class II antigen presentation;Loss of Nlp from mitotic centrosomes;COPI-mediated anterograde transport;Loss of proteins required for interphase microtubule organization from the centrosome;Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,Tubulin alpha-4A chain,False,,"p(MGI:""Tuba4a"")",Tuba4a,Tuba4a,P68368,,
3505,Protein,SFAM,,,,False,,"p(SFAM:""CREB Family"")",CREB Family,CREB Family,,,
3506,Protein,HGNC,9606.0,DARPP-32 events;Downregulation of TGF-beta receptor signaling;Triglyceride catabolism;Circadian Clock,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,False,,"p(HGNC:""PPP1CA"")",PPP1CA,PPP1CA,P62136,#1769:5372;#1770:13361;#1772:7819;#1771:15808,1562X7066
3507,Protein,MGI,10090.0,Intrinsic Pathway of Fibrin Clot Formation;Regulation of Complement cascade;Platelet degranulation,Plasma protease C1 inhibitor,False,,"p(MGI:""Serping1"")",Serping1,Serping1,P97290,,
3508,Protein,HGNC,9606.0,,Serine/arginine-rich splicing factor 1,,,"p(HGNC:""SRSF1"",pmod(Ph,S,311))",SRSF1,SRSF1,Q07955,,1562X7754
3509,Protein,HGNC,9606.0,,Period circadian protein homolog 3,False,,"p(HGNC:""PER3"")",PER3,PER3,P56645,,1566X6989
3510,Protein,RGD,10116.0,Signaling by BMP,Muellerian-inhibiting factor,False,,"p(RGD:""Amh"")",Amh,Amh,P49000,,
3511,Protein,MGI,10090.0,Effects of PIP2 hydrolysis;Elevation of cytosolic Ca2+ levels;TRP channels,Short transient receptor potential channel 3,False,,"p(MGI:""Trpc3"")",Trpc3,Trpc3,Q9QZC1,,
3512,Protein,HGNC,9606.0,Regulation by c-FLIP;Defective RIPK1-mediated regulated necrosis;Regulation of necroptotic cell death;CASP8 activity is inhibited;TNF signaling;RIPK1-mediated regulated necrosis;TNFR1-induced proapoptotic signaling;Regulation of TNFR1 signaling;Dimerization of procaspase-8;Caspase activation via Death Receptors in the presence of ligand;TNFR1-induced NF-kappa-B signaling pathway,Tumor necrosis factor receptor type 1-associated DEATH domain protein,False,,"p(HGNC:""TRADD"")",TRADD,TRADD,Q15628,#1779:3073;#1782:5520;#1774:9767;#1783:2353;#1782:11062;#1769:7968;#1783:13509;#1784:15956;#1769:18404;#1776:626,1561X7893
3513,Protein,CONSO,,,,False,,"p(CONSO:""CONSO00055"")",CONSO00055,CONSO00055,,,
3514,Protein,HGNC,9606.0,Sealing of the nuclear envelope (NE) by ESCRT-III;Neutrophil degranulation,IST1 homolog,False,,"p(HGNC:""IST1"")",IST1,IST1,P53990,#1775:9977,1568X6256
3515,Protein,HGNC,9606.0,Neurexins and neuroligins,Signal-induced proliferation-associated 1-like protein 1,False,,"p(HGNC:""SIPA1L1"")",SIPA1L1,SIPA1L1,O43166,#1780:609,1567X7621
3516,Protein,RGD,10116.0,,,False,,"p(RGD:""Tnfsf14"")",Tnfsf14,Tnfsf14,,,
3517,Protein,MGI,10090.0,,,False,,"p(MGI:""Itga10"")",Itga10,Itga10,,,
3518,Protein,HGNC,9606.0,,TAR DNA-binding protein 43,,,"p(HGNC:""TARDBP"",frag(""104_176""),var(""?""))",TARDBP,TARDBP,Q13148,,1562X7799
3519,Protein,MGI,10090.0,,,False,,"p(MGI:""Ndufb4b"")",Ndufb4b,Ndufb4b,,,
3520,Protein,RGD,10116.0,,Transcription factor Maf,False,,"p(RGD:""Maf"")",Maf,Maf,P54844,,
3521,Protein,CONSO,,,,False,,"p(CONSO:""Tau C3"")",Tau C3,Tau C3,,,
3522,Protein,MGI,10090.0,TBC/RABGAPs;Macroautophagy,Gamma-aminobutyric acid receptor-associated protein-like 2,False,,"p(MGI:""Gabarapl2"")",Gabarapl2,Gabarapl2,P60521,,
3523,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr779"")",Olr779,Olr779,,,
3524,Protein,HGNC,9606.0,Interleukin-1 signaling;CLEC7A/inflammasome pathway;Pyroptosis;Interleukin-4 and Interleukin-13 signaling;Interleukin-1 processing;Interleukin-10 signaling;Purinergic signaling in leishmaniasis infection,Interleukin-1 beta,False,,"p(HGNC:""IL1B"")",IL1B,IL1B,P01584,#1777:3850;#1773:15438;#1782:8744;#1781:16733;#1774:7449,1574X6232
3525,Protein,HGNC,9606.0,,Neuronal acetylcholine receptor subunit alpha-7,,,"p(HGNC:""CHRNA7"",var(""p.Trp55Ala""))",CHRNA7,CHRNA7,P36544,,1567X5704
3526,Protein,HGNC,9606.0,Regulation of TP53 Degradation,Cyclin-G1,False,,"p(HGNC:""CCNG1"")",CCNG1,CCNG1,P51959,#1772:15231,1563X5649
3527,Protein,MGI,10090.0,G alpha (i) signalling events;Chemokine receptors bind chemokines,Atypical chemokine receptor 3,False,,"p(MGI:""Ackr3"")",Ackr3,Ackr3,P56485,,
3528,Protein,MGI,10090.0,Free fatty acid receptors;G alpha (q) signalling events,Free fatty acid receptor 2,False,,"p(MGI:""Ffar2"")",Ffar2,Ffar2,Q8VCK6,,
3529,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr56"")",Olr56,Olr56,,,
3530,Protein,HGNC,9606.0,,Putative speedy protein E16,False,,"p(HGNC:""SPDYE16"")",SPDYE16,SPDYE16,A6NNV3,,1563X7738
3531,Protein,MGI,10090.0,,Calmodulin-like protein 4,False,,"p(MGI:""Calml4"")",Calml4,Calml4,Q91WQ9,,
3532,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr349"")",Olr349,Olr349,,,
3533,Protein,HGNC,9606.0,,Peptidyl-prolyl cis-trans isomerase FKBP4,,,"p(HGNC:""FKBP4"",var(""p.Phe130Ala""))",FKBP4,FKBP4,Q02790,,1567X5991
3534,Protein,RGD,10116.0,PCP/CE pathway;Disassembly of the destruction complex and recruitment of AXIN to the membrane;Degradation of DVL;WNT mediated activation of DVL;RHO GTPases Activate Formins,Segment polarity protein dishevelled homolog DVL-1,False,,"p(RGD:""Dvl1"")",Dvl1,Dvl1,Q9WVB9,,
3535,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1733"")",Olr1733,Olr1733,,,
3536,Protein,MGI,10090.0,,Neurogenic differentiation factor 1,False,,"p(MGI:""Neurod1"")",Neurod1,Neurod1,Q60867,,
3537,Protein,MESH,,,,,,"p(MESH:""I-kappa B Proteins"",pmod(Ph))",I-kappa B Proteins,I-kappa B Proteins,,,
3538,Protein,HGNC,9606.0,,calcitonin related polypeptide alpha,False,,"p(HGNC:""CALCA"")",CALCA,CALCA,,#1775:12631;#1770:8169;#1776:15006,1576X5614
3539,Protein,RGD,10116.0,,Transcription factor HES-1,False,,"p(RGD:""Hes1"")",Hes1,Hes1,Q04666,,
3540,Protein,RGD,10116.0,,,False,,"p(RGD:""Vasp"")",Vasp,Vasp,,,
3541,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr150"")",Olr150,Olr150,,,
3542,Protein,MGI,10090.0,,,False,,"p(MGI:""Mir152"")",Mir152,Mir152,,,
3543,Protein,CONSO,,,,,,"p(CONSO:""amyloid-beta fibrils"",loc(GO:""extracellular space""))",amyloid-beta fibrils,amyloid-beta fibrils,,,
3544,Protein,HGNC,9606.0,Interleukin-7 signaling,Interleukin-7,False,,"p(HGNC:""IL7"")",IL7,IL7,P13232,#1784:1261;#1779:8099,1572X6234
3545,Protein,RGD,10116.0,,,False,,"p(RGD:""RT1-M3-1"")",RT1-M3-1,RT1-M3-1,,,
3546,Protein,RGD,10116.0,,,False,,"p(RGD:""Fgfr2"")",Fgfr2,Fgfr2,,,
3547,Protein,HGNC,9606.0,Initiation of Nuclear Envelope (NE) Reformation,NAD-dependent protein deacetylase sirtuin-2,False,,"p(HGNC:""SIRT2"")",SIRT2,SIRT2,Q8IXJ6,,1566X7622
3548,Protein,HGNC,9606.0,"G alpha (q) signalling events;Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1);Peptide ligand-binding receptors",Gastrin-releasing peptide,False,,"p(HGNC:""GRP"")",GRP,GRP,P07492,#1775:18246;#1776:10257;#1772:2268,1571X6090
3549,Protein,MGI,10090.0,,Perilipin-1,False,,"p(MGI:""Plin1"")",Plin1,Plin1,Q8CGN5,,
3550,Protein,MGI,10090.0,Macroautophagy,UV radiation resistance-associated protein,False,,"p(MGI:""Uvrag"")",Uvrag,Uvrag,Q8K245,,
3551,Protein,HGNC,9606.0,"Adrenaline,noradrenaline inhibits insulin secretion;Presynaptic depolarization and calcium channel opening;Regulation of insulin secretion;Phase 2 - plateau phase;Sensory processing of sound by inner hair cells of the cochlea;Phase 0 - rapid depolarisation",Voltage-dependent calcium channel subunit alpha-2/delta-2,False,,"p(HGNC:""CACNA2D2"")",CACNA2D2,CACNA2D2,Q9NY47,#1775:6977;#1771:4602;#1770:4890;#1778:11727;#1779:139;#1781:16477,1569X5613
3552,Protein,RGD,10116.0,,,False,,"p(RGD:""Itgav"")",Itgav,Itgav,,,
3553,Protein,MGI,10090.0,G alpha (i) signalling events;BBSome-mediated cargo-targeting to cilium;Peptide ligand-binding receptors,Somatostatin receptor type 3,False,,"p(MGI:""Sstr3"")",Sstr3,Sstr3,P30935,,
3554,Protein,RGD,10116.0,PINK1-PRKN Mediated Mitophagy,"Serine/threonine-protein kinase PINK1, mitochondrial",False,,"p(RGD:""Pink1"")",Pink1,Pink1,B5DFG1,,
3555,Protein,CONSO,,,,False,,"p(CONSO:""sAPP-alpha"")",sAPP-alpha,sAPP-alpha,,,
3556,Protein,HGNC,9606.0,ECM proteoglycans;Scavenging by Class A Receptors;NCAM1 interactions;Extracellular matrix organization;Crosslinking of collagen fibrils;Non-integrin membrane-ECM interactions;Collagen degradation;Anchoring fibril formation;Collagen biosynthesis and modifying enzymes;Laminin interactions;Signaling by PDGF;Collagen chain trimerization;Assembly of collagen fibrils and other multimeric structures;Integrin cell surface interactions,Collagen alpha-2(IV) chain,False,,"p(HGNC:""COL4A2"")",COL4A2,COL4A2,P08572,#1773:2988;#1776:5435;#1774:13856;#1776:10977;#1784:7018;#1772:181;#1777:13424;#1780:10329;#1779:4931;#1784:9681;#1773:11481;#1779:18318;#1780:1692;#1771:11769;#1774:16519;#1779:7882;#1778:15871,1573X5733
3557,Protein,MGI,10090.0,P2Y receptors;G alpha (q) signalling events,Lysophosphatidic acid receptor 4,False,,"p(MGI:""Lpar4"")",Lpar4,Lpar4,Q8BLG2,,
3558,Protein,RGD,10116.0,,,False,,"p(RGD:""RGD1562980"")",RGD1562980,RGD1562980,,,
3559,Protein,HGNC,9606.0,Regulation of IFNG signaling;Interferon gamma signaling;IFNG signaling activates MAPKs;Potential therapeutics for SARS,Interferon gamma receptor 1,False,,"p(HGNC:""IFNGR1"")",IFNGR1,IFNGR1,P15260,#1778:12706;#1776:18320;#1777:10331,1571X6197
3560,Protein,HGNC,9606.0,Role of ABL in ROBO-SLIT signaling;Activation of RAC1;SLIT2:ROBO1 increases RHOA activity;Signaling by ROBO receptors;Regulation of expression of SLITs and ROBOs;Netrin-1 signaling;Inactivation of CDC42 and RAC1;Regulation of commissural axon pathfinding by SLIT and ROBO,Slit homolog 2 protein,False,,"p(HGNC:""SLIT2"")",SLIT2,SLIT2,O94813,#1778:2410;#1770:14862;#1784:9967;#1780:1978;#1769:12415;#1783:7520;#1783:17956;#1772:9248;#1770:6873;#1775:16661;#1783:4425,1574X7658
3561,Protein,RGD,10116.0,Interleukin-6 signaling;Regulation of IFNG signaling;Interferon gamma signaling;Interferon alpha/beta signaling;Neddylation;PTK6 Activates STAT3;Inactivation of CSF3 (G-CSF) signaling;Antigen processing: Ubiquitination & Proteasome degradation,Suppressor of cytokine signaling 3,False,,"p(RGD:""Socs3"")",Socs3,Socs3,O88583,,
3562,Protein,HGNC,9606.0,IL-6-type cytokine receptor ligand interactions;Interleukin-4 and Interleukin-13 signaling,Oncostatin-M,False,,"p(HGNC:""OSM"")",OSM,OSM,P13725,#1775:4213;#1778:14649,1572X6941
3563,Protein,RGD,10116.0,,,False,,"p(RGD:""Ncf4"")",Ncf4,Ncf4,,,
3564,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr983"")",Olfr983,Olfr983,,,
3565,Protein,HGNC,9606.0,,Transcription cofactor HES-6,False,,"p(HGNC:""HES6"")",HES6,HES6,Q96HZ4,,1561X6133
3566,Protein,HGNC,9606.0,G alpha (s) signalling events;PDE3B signalling,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3B",False,,"p(HGNC:""PDE3B"")",PDE3B,PDE3B,Q13370,#1770:6528;#1783:4080;#1770:14517,1573X6978
3567,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr763"")",Olfr763,Olfr763,,,
3568,Protein,MGI,10090.0,,F-box only protein 43,False,,"p(MGI:""Fbxo43"")",Fbxo43,Fbxo43,Q8CDI2,,
3569,Protein,HGNC,9606.0,Chromatin modifying enzymes;Neutrophil degranulation,Protein-arginine deiminase type-2,False,,"p(HGNC:""PADI2"")",PADI2,PADI2,Q9Y2J8,#1771:3310;#1774:11299,1564X6953
3570,Protein,RGD,10116.0,Cargo recognition for clathrin-mediated endocytosis;Clathrin-mediated endocytosis;Phosphorylation of CD3 and TCR zeta chains;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell;PD-1 signaling;Generation of second messenger molecules;Downstream TCR signaling;Translocation of ZAP-70 to Immunological synapse,T-cell surface glycoprotein CD3 delta chain,False,,"p(RGD:""Cd3d"")",Cd3d,Cd3d,P19377,,
3571,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr557"")",Olfr557,Olfr557,,,
3572,Protein,HGNC,9606.0,Acyl chain remodelling of PE;Acyl chain remodelling of PG;Acyl chain remodelling of PI;Acyl chain remodelling of PC;Acyl chain remodelling of PS;Synthesis of PA,Phospholipase A2,False,,"p(HGNC:""PLA2G1B"")",PLA2G1B,PLA2G1B,P04054,#1770:17022;#1769:6586;#1769:14575;#1782:4138;#1771:9033;#1782:1043,1574X7024
3573,Protein,MGI,10090.0,,,False,,"p(MGI:""Rasal2"")",Rasal2,Rasal2,,,
3574,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr332"")",Olfr332,Olfr332,,,
3575,Protein,HGNC,9606.0,Leukotriene receptors;G alpha (q) signalling events;LTC4-CYSLTR mediated IL4 production;Potential therapeutics for SARS,Cysteinyl leukotriene receptor 1,False,,"p(HGNC:""CYSLTR1"")",CYSLTR1,CYSLTR1,Q9Y271,#1770:12019;#1771:431,1574X5793
